證券代碼,簡稱,年月日,開盤價(元),收盤價(元),成交量(千股)
00719B ,元大美債1-3  ,20191218,    31.6912,    31.6713,    63103
00831B ,新光美債1-3  ,20191218,    39.3516,    39.4510,      100
00696B ,富邦美債20年 ,20191219,    44.3324,    44.3224,      561
00679B ,元大美債20年 ,20191219,    42.2840,    42.2542,      924
00697B ,元大美債7-10 ,20191219,    41.1901,    41.2100,      154
00687B ,國泰20年美債 ,20191219,    44.0406,    44.0207,      240
00694B ,富邦美債1-3  ,20191219,    40.0540,    40.0441,      302
00695B ,富邦美債7-10 ,20191219,    38.8023,    38.8123,      333
00719B ,元大美債1-3  ,20191219,    31.6912,    31.6613,    63177
00831B ,新光美債1-3  ,20191219,    39.4609,    39.4609,       50
00696B ,富邦美債20年 ,20191220,    44.3224,    44.2527,    45578
00679B ,元大美債20年 ,20191220,    42.2343,    42.1248,    24609
00697B ,元大美債7-10 ,20191220,    41.2000,    41.1800,      140
00687B ,國泰20年美債 ,20191220,    43.9611,    43.9213,      162
00694B ,富邦美債1-3  ,20191220,    40.0540,    40.0540,      300
00695B ,富邦美債7-10 ,20191220,    38.8222,    38.7923,      330
00719B ,元大美債1-3  ,20191220,    31.7311,    31.7111,      322
00831B ,新光美債1-3  ,20191220,    39.4510,    39.4510,       50
00696B ,富邦美債20年 ,20191223,    44.2427,    44.4220,    57587
00679B ,元大美債20年 ,20191223,    42.1248,    42.2542,      436
00697B ,元大美債7-10 ,20191223,    41.1600,    41.2200,      125
00687B ,國泰20年美債 ,20191223,    43.9412,    44.0605,      183
00694B ,富邦美債1-3  ,20191223,    40.0441,    40.0739,      303
00695B ,富邦美債7-10 ,20191223,    38.8023,    38.7923,      337
00719B ,元大美債1-3  ,20191223,    31.6713,    31.7211,      313
00831B ,新光美債1-3  ,20191223,    39.4400,    39.4300,       67
00696B ,富邦美債20年 ,20191224,    44.2726,    44.2925,      541
00679B ,元大美債20年 ,20191224,    42.1547,    42.1547,      661
00697B ,元大美債7-10 ,20191224,    41.1900,    41.1700,      146
00687B ,國泰20年美債 ,20191224,    43.9611,    43.9611,      248
00694B ,富邦美債1-3  ,20191224,    40.0639,    40.0540,      352
00695B ,富邦美債7-10 ,20191224,    38.7824,    38.7525,      341
00719B ,元大美債1-3  ,20191224,    31.7211,    31.7012,      176
00831B ,新光美債1-3  ,20191224,    39.4100,    39.4100,       51
00696B ,富邦美債20年 ,20191225,    44.3523,    44.3423,      527
00679B ,元大美債20年 ,20191225,    42.2741,    42.2741,      338
00697B ,元大美債7-10 ,20191225,    41.2000,    41.1800,      173
00687B ,國泰20年美債 ,20191225,    44.0506,    44.0207,      190
00694B ,富邦美債1-3  ,20191225,    40.0142,    40.0043,      313
00695B ,富邦美債7-10 ,20191225,    38.7625,    38.7625,      343
00719B ,元大美債1-3  ,20191225,    31.7012,    31.6514,      114
00831B ,新光美債1-3  ,20191225,    39.3900,    39.3900,       50
00696B ,富邦美債20年 ,20191226,    44.3423,    44.3025,      705
00679B ,元大美債20年 ,20191226,    42.1348,    42.1547,      687
00697B ,元大美債7-10 ,20191226,    41.1900,    41.2500,      159
00687B ,國泰20年美債 ,20191226,    44.0307,    43.9611,      188
00694B ,富邦美債1-3  ,20191226,    39.9745,    39.9447,      358
00695B ,富邦美債7-10 ,20191226,    38.7625,    38.7824,      581
00719B ,元大美債1-3  ,20191226,    31.6215,    31.6414,      298
00831B ,新光美債1-3  ,20191226,    39.3900,    39.3600,       51
00696B ,富邦美債20年 ,20191227,    44.3224,    44.3822,      516
00679B ,元大美債20年 ,20191227,    42.2243,    42.2144,      360
00697B ,元大美債7-10 ,20191227,    41.1700,    41.2000,      117
00687B ,國泰20年美債 ,20191227,    43.9611,    44.0704,      112
00694B ,富邦美債1-3  ,20191227,    39.9944,    39.9844,      307
00695B ,富邦美債7-10 ,20191227,    38.7824,    38.8123,      344
00719B ,元大美債1-3  ,20191227,    31.6613,    31.6414,      404
00831B ,新光美債1-3  ,20191227,    39.3500,    39.3500,       50
00696B ,富邦美債20年 ,20191230,    44.3722,    44.3722,      563
00679B ,元大美債20年 ,20191230,    42.2840,    42.2741,      389
00697B ,元大美債7-10 ,20191230,    41.2300,    41.2000,      144
00687B ,國泰20年美債 ,20191230,    44.0704,    44.1003,      163
00694B ,富邦美債1-3  ,20191230,    39.9944,    39.9844,      338
00695B ,富邦美債7-10 ,20191230,    38.8920,    38.8322,      350
00719B ,元大美債1-3  ,20191230,    31.6315,    31.6016,      329
00831B ,新光美債1-3  ,20191230,    39.3600,    39.3800,       51
00696B ,富邦美債20年 ,20191231,    44.2726,    44.1830,      612
00679B ,元大美債20年 ,20191231,    42.1845,    42.0751,     1148
00697B ,元大美債7-10 ,20191231,    41.1900,    41.1200,      342
00687B ,國泰20年美債 ,20191231,    43.9710,    43.8418,      221
00694B ,富邦美債1-3  ,20191231,    39.9447,    39.8652,      360
00695B ,富邦美債7-10 ,20191231,    38.8222,    38.7525,      159
00719B ,元大美債1-3  ,20191231,    31.6016,    31.5518,      164
00831B ,新光美債1-3  ,20191231,    39.3500,    39.2100,       51
00696B ,富邦美債20年 ,20200102,    43.7447,    43.9240,      524
00679B ,元大美債20年 ,20200102,    41.9258,    41.7965,     1057
00697B ,元大美債7-10 ,20200102,    41.1000,    41.0900,      116
00687B ,國泰20年美債 ,20200102,    43.6430,    43.5734,      312
00694B ,富邦美債1-3  ,20200102,    39.8453,    39.9049,      311
00695B ,富邦美債7-10 ,20200102,    38.7525,    38.7326,      409
00719B ,元大美債1-3  ,20200102,    31.5518,    31.6016,      172
00831B ,新光美債1-3  ,20200102,    39.2600,    39.2600,       50
00696B ,富邦美債20年 ,20200103,    44.3224,    44.6112,      538
00679B ,元大美債20年 ,20200103,    41.9855,    42.4333,      844
00697B ,元大美債7-10 ,20200103,    41.3400,    41.3600,      170
00687B ,國泰20年美債 ,20200103,    43.8915,    44.2693,      225
00694B ,富邦美債1-3  ,20200103,    40.0441,    39.9944,      304
00695B ,富邦美債7-10 ,20200103,    38.8123,    38.8720,      455
00719B ,元大美債1-3  ,20200103,    31.6016,    31.6713,      155
00831B ,新光美債1-3  ,20200103,    39.4100,    39.3600,       51
00696B ,富邦美債20年 ,20200106,    45.1092,    45.0495,      490
00679B ,元大美債20年 ,20200106,    42.6720,    42.8412,      908
00697B ,元大美債7-10 ,20200106,    41.4000,    41.5400,      175
00687B ,國泰20年美債 ,20200106,    44.6471,    44.7465,      232
00694B ,富邦美債1-3  ,20200106,    40.0838,    40.0639,      406
00695B ,富邦美債7-10 ,20200106,    39.0414,    39.0912,      357
00719B ,元大美債1-3  ,20200106,    31.7111,    31.6813,      188
00831B ,新光美債1-3  ,20200106,    39.4200,    39.3600,       51
00696B ,富邦美債20年 ,20200107,    44.7009,    44.6411,      462
00679B ,元大美債20年 ,20200107,    42.5427,    42.4830,      455
00697B ,元大美債7-10 ,20200107,    41.4600,    41.3400,      164
00687B ,國泰20年美債 ,20200107,    44.4283,    44.2892,      156
00694B ,富邦美債1-3  ,20200107,    39.9646,    40.0043,      302
00695B ,富邦美債7-10 ,20200107,    39.0215,    38.8920,      431
00719B ,元大美債1-3  ,20200107,    31.6315,    31.6613,      180
00831B ,新光美債1-3  ,20200107,    39.3500,    39.3500,       50
00696B ,富邦美債20年 ,20200108,    45.1192,    44.8304,   133986
00679B ,元大美債20年 ,20200108,    42.9108,    42.6422,      960
00697B ,元大美債7-10 ,20200108,    41.5800,    41.8900,      406
00687B ,國泰20年美債 ,20200108,    44.7862,    44.3886,      302
00694B ,富邦美債1-3  ,20200108,    39.9944,    39.9944,      305
00695B ,富邦美債7-10 ,20200108,    39.1609,    39.1012,      675
00719B ,元大美債1-3  ,20200108,    31.6813,    31.6613,      152
00831B ,新光美債1-3  ,20200108,    39.3500,    39.3500,       50
00696B ,富邦美債20年 ,20200109,    44.1132,    44.1431,    45590
00679B ,元大美債20年 ,20200109,    42.0950,    42.0751,      874
00697B ,元大美債7-10 ,20200109,    41.1900,    41.1900,      178
00687B ,國泰20年美債 ,20200109,    43.8219,    43.8319,      226
00694B ,富邦美債1-3  ,20200109,    39.9447,    39.8553,      421
00695B ,富邦美債7-10 ,20200109,    38.7525,    38.7126,      362
00719B ,元大美債1-3  ,20200109,    31.6016,    31.5717,      207
00831B ,新光美債1-3  ,20200109,    39.3200,    39.2700,       52
00696B ,富邦美債20年 ,20200110,    44.1232,    44.0933,      418
00679B ,元大美債20年 ,20200110,    42.0751,    42.0452,      324
00697B ,元大美債7-10 ,20200110,    41.1900,    41.1800,      152
00687B ,國泰20年美債 ,20200110,    43.8120,    43.8020,      166
00694B ,富邦美債1-3  ,20200110,    39.8354,    39.8155,      831
00695B ,富邦美債7-10 ,20200110,    38.7525,    38.7226,      307
00719B ,元大美債1-3  ,20200110,    31.5717,    31.5717,      824
00831B ,新光美債1-3  ,20200110,    39.2000,    39.2000,       50
00696B ,富邦美債20年 ,20200113,    44.4419,    44.3822,      483
00679B ,元大美債20年 ,20200113,    42.4432,    42.2442,      606
00697B ,元大美債7-10 ,20200113,    41.1800,    41.1700,      127
00687B ,國泰20年美債 ,20200113,    44.0903,    44.1699,      133
00694B ,富邦美債1-3  ,20200113,    39.8155,    39.7857,      311
00695B ,富邦美債7-10 ,20200113,    38.7226,    38.7724,      322
00719B ,元大美債1-3  ,20200113,    31.4721,    31.4920,      163
00831B ,新光美債1-3  ,20200113,    39.1800,    39.1800,       50
00696B ,富邦美債20年 ,20200114,    44.1730,    44.1431,      502
00679B ,元大美債20年 ,20200114,    42.1447,    42.1049,      411
00697B ,元大美債7-10 ,20200114,    41.0600,    41.0800,      135
00687B ,國泰20年美債 ,20200114,    43.8915,    43.9213,      249
00694B ,富邦美債1-3  ,20200114,    39.7559,    39.7360,      317
00695B ,富邦美債7-10 ,20200114,    38.6529,    38.6329,      336
00719B ,元大美債1-3  ,20200114,    31.4522,    31.4721,      185
00831B ,新光美債1-3  ,20200114,    39.0700,    39.0700,       50
00696B ,富邦美債20年 ,20200115,    44.5316,    44.5913,      458
00679B ,元大美債20年 ,20200115,    42.3437,    42.4432,      334
00697B ,元大美債7-10 ,20200115,    41.1600,    41.2500,      137
00687B ,國泰20年美債 ,20200115,    44.0804,    44.3289,      140
00694B ,富邦美債1-3  ,20200115,    39.7460,    39.8553,      308
00695B ,富邦美債7-10 ,20200115,    38.7724,    38.8820,      328
00719B ,元大美債1-3  ,20200115,    31.4920,    31.5120,      701
00831B ,新光美債1-3  ,20200115,    39.1800,    39.1800,       50
00696B ,富邦美債20年 ,20200116,    44.6610,    44.7706,      508
00679B ,元大美債20年 ,20200116,    42.4929,    42.5327,      344
00697B ,元大美債7-10 ,20200116,    41.3100,    41.2900,      121
00687B ,國泰20年美債 ,20200116,    44.3587,    44.4184,      159
00694B ,富邦美債1-3  ,20200116,    39.8354,    39.8851,      331
00695B ,富邦美債7-10 ,20200116,    38.9418,    38.9517,      363
00719B ,元大美債1-3  ,20200116,    31.5219,    31.5717,      160
00831B ,新光美債1-3  ,20200116,    39.2500,    39.2500,       50
00696B ,富邦美債20年 ,20200117,    44.2726,    44.3423,      484
00679B ,元大美債20年 ,20200117,    42.2442,    42.3238,      700
00697B ,元大美債7-10 ,20200117,    41.2800,    41.2000,      224
00687B ,國泰20年美債 ,20200117,    44.1003,    44.0605,      191
00694B ,富邦美債1-3  ,20200117,    39.7956,    39.8255,      312
00695B ,富邦美債7-10 ,20200117,    38.8123,    38.8621,      331
00719B ,元大美債1-3  ,20200117,    31.5418,    31.5817,      626
00831B ,新光美債1-3  ,20200117,    39.2200,    39.2200,       50
00696B ,富邦美債20年 ,20200120,    44.3523,    44.4220,      420
00679B ,元大美債20年 ,20200120,    42.2840,    42.3537,      496
00697B ,元大美債7-10 ,20200120,    41.2100,    41.2200,      174
00687B ,國泰20年美債 ,20200120,    44.2196,    44.1500,      183
00694B ,富邦美債1-3  ,20200120,    39.8255,    39.8950,      338
00695B ,富邦美債7-10 ,20200120,    38.8720,    38.8820,      355
00719B ,元大美債1-3  ,20200120,    31.5817,    31.5916,     1172
00831B ,新光美債1-3  ,20200120,    39.2300,    39.2200,       55
00696B ,富邦美債20年 ,20200130,    45.2000,    46.9800,    67808
00679B ,元大美債20年 ,20200130,    42.9108,    44.5823,     5585
00697B ,元大美債7-10 ,20200130,    42.2300,    42.2600,      410
00687B ,國泰20年美債 ,20200130,    45.0000,    46.4900,    47041
00694B ,富邦美債1-3  ,20200130,    40.2000,    40.4300,      373
00695B ,富邦美債7-10 ,20200130,    39.0100,    39.9000,      451
00719B ,元大美債1-3  ,20200130,    31.8207,    31.9900,      236
00831B ,新光美債1-3  ,20200130,    39.4000,    39.6200,       92
00696B ,富邦美債20年 ,20200131,    46.9500,    46.7600,      500
00679B ,元大美債20年 ,20200131,    44.5226,    44.3733,     2659
00697B ,元大美債7-10 ,20200131,    42.2600,    42.2500,      252
00687B ,國泰20年美債 ,20200131,    46.3500,    46.4900,      583
00694B ,富邦美債1-3  ,20200131,    40.4100,    40.3600,      330
00695B ,富邦美債7-10 ,20200131,    39.9500,    39.8900,      399
00719B ,元大美債1-3  ,20200131,    31.9100,    32.0000,      260
00831B ,新光美債1-3  ,20200131,    39.7000,    39.7600,      101
00696B ,富邦美債20年 ,20200203,    47.1200,    47.1300,    44207
00679B ,元大美債20年 ,20200203,    44.7713,    44.8708,     2902
00697B ,元大美債7-10 ,20200203,    42.6200,    42.6000,      264
00687B ,國泰20年美債 ,20200203,    46.6800,    46.9100,      321
00694B ,富邦美債1-3  ,20200203,    40.4500,    40.5500,      321
00695B ,富邦美債7-10 ,20200203,    40.1000,    40.2000,      373
00719B ,元大美債1-3  ,20200203,    32.1100,    32.1200,      221
00831B ,新光美債1-3  ,20200203,    39.9700,    40.0200,       85
00696B ,富邦美債20年 ,20200204,    47.2000,    47.0000,    21525
00679B ,元大美債20年 ,20200204,    44.8708,    44.7315,     1314
00697B ,元大美債7-10 ,20200204,    42.5100,    42.3500,      177
00687B ,國泰20年美債 ,20200204,    46.9300,    46.7200,      327
00694B ,富邦美債1-3  ,20200204,    40.4000,    40.4200,      306
00695B ,富邦美債7-10 ,20200204,    40.2000,    40.0100,      370
00719B ,元大美債1-3  ,20200204,    32.0800,    32.0100,      171
00831B ,新光美債1-3  ,20200204,    39.7900,    39.7500,      115
00696B ,富邦美債20年 ,20200205,    46.4900,    46.4400,      452
00679B ,元大美債20年 ,20200205,    44.1943,    44.2937,      730
00697B ,元大美債7-10 ,20200205,    42.0500,    42.1000,      135
00687B ,國泰20年美債 ,20200205,    46.0600,    46.1100,      228
00694B ,富邦美債1-3  ,20200205,    40.3400,    40.2200,      320
00695B ,富邦美債7-10 ,20200205,    39.8100,    39.7400,      374
00719B ,元大美債1-3  ,20200205,    31.8500,    31.8500,      121
00831B ,新光美債1-3  ,20200205,    39.6200,    39.6000,      107
00696B ,富邦美債20年 ,20200206,    45.8500,    45.6400,      524
00679B ,元大美債20年 ,20200206,    43.7067,    43.5575,     2646
00697B ,元大美債7-10 ,20200206,    41.8800,    41.7500,      295
00687B ,國泰20年美債 ,20200206,    45.5800,    45.3600,      305
00694B ,富邦美債1-3  ,20200206,    40.1400,    40.0500,      310
00695B ,富邦美債7-10 ,20200206,    39.5100,    39.3600,      435
00719B ,元大美債1-3  ,20200206,    31.7300,    31.7300,      112
00831B ,新光美債1-3  ,20200206,    39.4000,    39.5000,      110
00696B ,富邦美債20年 ,20200207,    46.0800,    46.2100,      700
00679B ,元大美債20年 ,20200207,    43.7963,    44.1147,      947
00697B ,元大美債7-10 ,20200207,    41.8000,    42.0000,      285
00687B ,國泰20年美債 ,20200207,    45.7100,    45.9600,      262
00694B ,富邦美債1-3  ,20200207,    40.1100,    40.1200,      357
00695B ,富邦美債7-10 ,20200207,    39.4900,    39.5700,      393
00719B ,元大美債1-3  ,20200207,    31.8600,    31.7900,      537
00831B ,新光美債1-3  ,20200207,    39.5400,    39.6300,       71
00696B ,富邦美債20年 ,20200210,    46.6600,    46.6000,    45619
00679B ,元大美債20年 ,20200210,    44.5325,    44.4430,     1086
00697B ,元大美債7-10 ,20200210,    42.3300,    42.1000,      208
00687B ,國泰20年美債 ,20200210,    46.5000,    46.3700,      241
00694B ,富邦美債1-3  ,20200210,    40.2500,    40.1400,      663
00695B ,富邦美債7-10 ,20200210,    39.8200,    39.6900,      386
00719B ,元大美債1-3  ,20200210,    31.8600,    31.8400,      428
00831B ,新光美債1-3  ,20200210,    39.6600,    39.6600,       50
