代碼,簡稱,年月,指數
SB23   ,美國紐約史坦普爾500股價指數,20070515,       1501.190
SB23   ,美國紐約史坦普爾500股價指數,20070516,       1514.140
SB23   ,美國紐約史坦普爾500股價指數,20070517,       1512.750
SB23   ,美國紐約史坦普爾500股價指數,20070518,       1522.750
SB23   ,美國紐約史坦普爾500股價指數,20070521,       1525.100
SB23   ,美國紐約史坦普爾500股價指數,20070522,       1524.120
SB23   ,美國紐約史坦普爾500股價指數,20070523,       1522.280
SB23   ,美國紐約史坦普爾500股價指數,20070524,       1507.510
SB23   ,美國紐約史坦普爾500股價指數,20070525,       1515.730
SB23   ,美國紐約史坦普爾500股價指數,20070528,       1515.730
SB23   ,美國紐約史坦普爾500股價指數,20070529,       1518.110
SB23   ,美國紐約史坦普爾500股價指數,20070530,       1530.230
SB23   ,美國紐約史坦普爾500股價指數,20070531,       1530.620
SB23   ,美國紐約史坦普爾500股價指數,20070601,       1536.340
SB23   ,美國紐約史坦普爾500股價指數,20070604,       1539.180
SB23   ,美國紐約史坦普爾500股價指數,20070605,       1530.950
SB23   ,美國紐約史坦普爾500股價指數,20070606,       1517.380
SB23   ,美國紐約史坦普爾500股價指數,20070607,       1490.720
SB23   ,美國紐約史坦普爾500股價指數,20070608,       1507.670
SB23   ,美國紐約史坦普爾500股價指數,20070611,       1509.120
SB23   ,美國紐約史坦普爾500股價指數,20070612,       1493.000
SB23   ,美國紐約史坦普爾500股價指數,20070613,       1515.670
SB23   ,美國紐約史坦普爾500股價指數,20070614,       1522.970
SB23   ,美國紐約史坦普爾500股價指數,20070615,       1532.910
SB23   ,美國紐約史坦普爾500股價指數,20070618,       1531.050
SB23   ,美國紐約史坦普爾500股價指數,20070619,       1533.700
SB23   ,美國紐約史坦普爾500股價指數,20070620,       1512.840
SB23   ,美國紐約史坦普爾500股價指數,20070621,       1522.190
SB23   ,美國紐約史坦普爾500股價指數,20070622,       1502.560
SB23   ,美國紐約史坦普爾500股價指數,20070625,       1497.740
SB23   ,美國紐約史坦普爾500股價指數,20070626,       1492.890
SB23   ,美國紐約史坦普爾500股價指數,20070627,       1506.340
SB23   ,美國紐約史坦普爾500股價指數,20070628,       1505.710
SB23   ,美國紐約史坦普爾500股價指數,20070629,       1503.350
SB23   ,美國紐約史坦普爾500股價指數,20070702,       1519.430
SB23   ,美國紐約史坦普爾500股價指數,20070703,       1524.870
SB23   ,美國紐約史坦普爾500股價指數,20070704,       1524.870
SB23   ,美國紐約史坦普爾500股價指數,20070705,       1525.400
SB23   ,美國紐約史坦普爾500股價指數,20070706,       1530.440
SB23   ,美國紐約史坦普爾500股價指數,20070709,       1531.850
SB23   ,美國紐約史坦普爾500股價指數,20070710,       1510.120
SB23   ,美國紐約史坦普爾500股價指數,20070711,       1518.760
SB23   ,美國紐約史坦普爾500股價指數,20070712,       1547.700
SB23   ,美國紐約史坦普爾500股價指數,20070713,       1552.500
SB23   ,美國紐約史坦普爾500股價指數,20070716,       1549.520
SB23   ,美國紐約史坦普爾500股價指數,20070717,       1549.370
SB23   ,美國紐約史坦普爾500股價指數,20070718,       1546.170
SB23   ,美國紐約史坦普爾500股價指數,20070719,       1553.080
SB23   ,美國紐約史坦普爾500股價指數,20070720,       1534.100
SB23   ,美國紐約史坦普爾500股價指數,20070723,       1541.570
SB23   ,美國紐約史坦普爾500股價指數,20070724,       1511.040
SB23   ,美國紐約史坦普爾500股價指數,20070725,       1518.090
SB23   ,美國紐約史坦普爾500股價指數,20070726,       1482.660
SB23   ,美國紐約史坦普爾500股價指數,20070727,       1458.950
SB23   ,美國紐約史坦普爾500股價指數,20070730,       1473.910
SB23   ,美國紐約史坦普爾500股價指數,20070731,       1455.270
SB23   ,美國紐約史坦普爾500股價指數,20070801,       1465.810
SB23   ,美國紐約史坦普爾500股價指數,20070802,       1472.200
SB23   ,美國紐約史坦普爾500股價指數,20070803,       1433.060
SB23   ,美國紐約史坦普爾500股價指數,20070806,       1467.670
SB23   ,美國紐約史坦普爾500股價指數,20070807,       1476.710
SB23   ,美國紐約史坦普爾500股價指數,20070808,       1497.490
SB23   ,美國紐約史坦普爾500股價指數,20070809,       1453.090
SB23   ,美國紐約史坦普爾500股價指數,20070810,       1453.640
SB23   ,美國紐約史坦普爾500股價指數,20070813,       1452.920
SB23   ,美國紐約史坦普爾500股價指數,20070814,       1426.540
SB23   ,美國紐約史坦普爾500股價指數,20070815,       1406.700
SB23   ,美國紐約史坦普爾500股價指數,20070816,       1411.270
SB23   ,美國紐約史坦普爾500股價指數,20070817,       1445.940
SB23   ,美國紐約史坦普爾500股價指數,20070820,       1445.550
SB23   ,美國紐約史坦普爾500股價指數,20070821,       1447.120
SB23   ,美國紐約史坦普爾500股價指數,20070822,       1464.070
SB23   ,美國紐約史坦普爾500股價指數,20070823,       1462.500
SB23   ,美國紐約史坦普爾500股價指數,20070824,       1479.370
SB23   ,美國紐約史坦普爾500股價指數,20070827,       1466.790
SB23   ,美國紐約史坦普爾500股價指數,20070828,       1432.360
SB23   ,美國紐約史坦普爾500股價指數,20070829,       1463.760
SB23   ,美國紐約史坦普爾500股價指數,20070830,       1457.640
SB23   ,美國紐約史坦普爾500股價指數,20070831,       1473.990
SB23   ,美國紐約史坦普爾500股價指數,20070903,       1473.990
SB23   ,美國紐約史坦普爾500股價指數,20070904,       1489.420
SB23   ,美國紐約史坦普爾500股價指數,20070905,       1472.290
SB23   ,美國紐約史坦普爾500股價指數,20070906,       1478.550
SB23   ,美國紐約史坦普爾500股價指數,20070907,       1453.550
SB23   ,美國紐約史坦普爾500股價指數,20070910,       1451.700
SB23   ,美國紐約史坦普爾500股價指數,20070911,       1471.490
SB23   ,美國紐約史坦普爾500股價指數,20070912,       1471.560
SB23   ,美國紐約史坦普爾500股價指數,20070913,       1483.950
SB23   ,美國紐約史坦普爾500股價指數,20070914,       1484.250
SB23   ,美國紐約史坦普爾500股價指數,20070917,       1476.650
SB23   ,美國紐約史坦普爾500股價指數,20070918,       1519.780
SB23   ,美國紐約史坦普爾500股價指數,20070919,       1529.030
SB23   ,美國紐約史坦普爾500股價指數,20070920,       1518.750
SB23   ,美國紐約史坦普爾500股價指數,20070921,       1525.750
SB23   ,美國紐約史坦普爾500股價指數,20070924,       1517.730
SB23   ,美國紐約史坦普爾500股價指數,20070925,       1517.210
SB23   ,美國紐約史坦普爾500股價指數,20070926,       1525.420
SB23   ,美國紐約史坦普爾500股價指數,20070927,       1531.380
SB23   ,美國紐約史坦普爾500股價指數,20070928,       1526.750
SB23   ,美國紐約史坦普爾500股價指數,20071001,       1547.040
SB23   ,美國紐約史坦普爾500股價指數,20071002,       1546.630
SB23   ,美國紐約史坦普爾500股價指數,20071003,       1539.590
SB23   ,美國紐約史坦普爾500股價指數,20071004,       1542.840
SB23   ,美國紐約史坦普爾500股價指數,20071005,       1557.590
SB23   ,美國紐約史坦普爾500股價指數,20071008,       1552.580
SB23   ,美國紐約史坦普爾500股價指數,20071009,       1565.150
SB23   ,美國紐約史坦普爾500股價指數,20071010,       1562.470
SB23   ,美國紐約史坦普爾500股價指數,20071011,       1554.410
SB23   ,美國紐約史坦普爾500股價指數,20071012,       1561.800
SB23   ,美國紐約史坦普爾500股價指數,20071015,       1548.710
SB23   ,美國紐約史坦普爾500股價指數,20071016,       1538.530
SB23   ,美國紐約史坦普爾500股價指數,20071017,       1541.240
SB23   ,美國紐約史坦普爾500股價指數,20071018,       1540.080
SB23   ,美國紐約史坦普爾500股價指數,20071019,       1500.630
SB23   ,美國紐約史坦普爾500股價指數,20071022,       1506.330
SB23   ,美國紐約史坦普爾500股價指數,20071023,       1519.590
SB23   ,美國紐約史坦普爾500股價指數,20071024,       1515.880
SB23   ,美國紐約史坦普爾500股價指數,20071025,       1514.400
SB23   ,美國紐約史坦普爾500股價指數,20071026,       1535.280
SB23   ,美國紐約史坦普爾500股價指數,20071029,       1540.980
SB23   ,美國紐約史坦普爾500股價指數,20071030,       1531.020
SB23   ,美國紐約史坦普爾500股價指數,20071031,       1549.380
SB23   ,美國紐約史坦普爾500股價指數,20071101,       1508.440
SB23   ,美國紐約史坦普爾500股價指數,20071102,       1509.650
SB23   ,美國紐約史坦普爾500股價指數,20071105,       1502.170
SB23   ,美國紐約史坦普爾500股價指數,20071106,       1520.270
SB23   ,美國紐約史坦普爾500股價指數,20071107,       1475.620
SB23   ,美國紐約史坦普爾500股價指數,20071108,       1474.770
SB23   ,美國紐約史坦普爾500股價指數,20071109,       1453.700
SB23   ,美國紐約史坦普爾500股價指數,20071112,       1439.180
SB23   ,美國紐約史坦普爾500股價指數,20071113,       1481.050
SB23   ,美國紐約史坦普爾500股價指數,20071114,       1470.580
SB23   ,美國紐約史坦普爾500股價指數,20071115,       1451.150
SB23   ,美國紐約史坦普爾500股價指數,20071116,       1458.740
SB23   ,美國紐約史坦普爾500股價指數,20071119,       1433.270
SB23   ,美國紐約史坦普爾500股價指數,20071120,       1439.700
SB23   ,美國紐約史坦普爾500股價指數,20071121,       1416.770
SB23   ,美國紐約史坦普爾500股價指數,20071122,       1416.770
SB23   ,美國紐約史坦普爾500股價指數,20071123,       1440.700
SB23   ,美國紐約史坦普爾500股價指數,20071126,       1407.220
SB23   ,美國紐約史坦普爾500股價指數,20071127,       1428.230
SB23   ,美國紐約史坦普爾500股價指數,20071128,       1469.020
SB23   ,美國紐約史坦普爾500股價指數,20071129,       1469.720
SB23   ,美國紐約史坦普爾500股價指數,20071130,       1481.140
SB23   ,美國紐約史坦普爾500股價指數,20071203,       1472.420
SB23   ,美國紐約史坦普爾500股價指數,20071204,       1462.790
SB23   ,美國紐約史坦普爾500股價指數,20071205,       1485.010
SB23   ,美國紐約史坦普爾500股價指數,20071206,       1507.340
SB23   ,美國紐約史坦普爾500股價指數,20071207,       1504.660
SB23   ,美國紐約史坦普爾500股價指數,20071210,       1515.960
SB23   ,美國紐約史坦普爾500股價指數,20071211,       1477.650
SB23   ,美國紐約史坦普爾500股價指數,20071212,       1486.590
SB23   ,美國紐約史坦普爾500股價指數,20071213,       1488.410
SB23   ,美國紐約史坦普爾500股價指數,20071214,       1467.950
SB23   ,美國紐約史坦普爾500股價指數,20071217,       1445.900
SB23   ,美國紐約史坦普爾500股價指數,20071218,       1454.980
SB23   ,美國紐約史坦普爾500股價指數,20071219,       1453.000
SB23   ,美國紐約史坦普爾500股價指數,20071220,       1460.120
SB23   ,美國紐約史坦普爾500股價指數,20071221,       1484.460
SB23   ,美國紐約史坦普爾500股價指數,20071224,       1496.450
SB23   ,美國紐約史坦普爾500股價指數,20071226,       1497.660
SB23   ,美國紐約史坦普爾500股價指數,20071227,       1476.270
SB23   ,美國紐約史坦普爾500股價指數,20071228,       1478.490
SB23   ,美國紐約史坦普爾500股價指數,20071231,       1468.360
SB23   ,美國紐約史坦普爾500股價指數,20080102,       1447.160
SB23   ,美國紐約史坦普爾500股價指數,20080103,       1447.160
SB23   ,美國紐約史坦普爾500股價指數,20080104,       1411.630
SB23   ,美國紐約史坦普爾500股價指數,20080107,       1416.180
SB23   ,美國紐約史坦普爾500股價指數,20080108,       1390.190
SB23   ,美國紐約史坦普爾500股價指數,20080109,       1409.130
SB23   ,美國紐約史坦普爾500股價指數,20080110,       1420.330
SB23   ,美國紐約史坦普爾500股價指數,20080111,       1401.020
SB23   ,美國紐約史坦普爾500股價指數,20080114,       1416.250
SB23   ,美國紐約史坦普爾500股價指數,20080115,       1380.950
SB23   ,美國紐約史坦普爾500股價指數,20080116,       1373.200
SB23   ,美國紐約史坦普爾500股價指數,20080117,       1333.250
SB23   ,美國紐約史坦普爾500股價指數,20080118,       1325.190
SB23   ,美國紐約史坦普爾500股價指數,20080122,       1310.500
SB23   ,美國紐約史坦普爾500股價指數,20080123,       1338.600
SB23   ,美國紐約史坦普爾500股價指數,20080124,       1352.070
SB23   ,美國紐約史坦普爾500股價指數,20080125,       1330.610
SB23   ,美國紐約史坦普爾500股價指數,20080128,       1353.960
SB23   ,美國紐約史坦普爾500股價指數,20080129,       1362.300
SB23   ,美國紐約史坦普爾500股價指數,20080130,       1355.810
SB23   ,美國紐約史坦普爾500股價指數,20080131,       1378.550
SB23   ,美國紐約史坦普爾500股價指數,20080201,       1395.420
SB23   ,美國紐約史坦普爾500股價指數,20080204,       1380.820
SB23   ,美國紐約史坦普爾500股價指數,20080205,       1336.640
SB23   ,美國紐約史坦普爾500股價指數,20080206,       1326.450
SB23   ,美國紐約史坦普爾500股價指數,20080207,       1336.910
SB23   ,美國紐約史坦普爾500股價指數,20080208,       1331.290
SB23   ,美國紐約史坦普爾500股價指數,20080211,       1339.130
SB23   ,美國紐約史坦普爾500股價指數,20080212,       1348.860
SB23   ,美國紐約史坦普爾500股價指數,20080213,       1367.210
